label,x1_y1_z1,x2_y2_z2,x3_y3_z3,x4_y4_z4,x5_y5_z5,x6_y6_z6,x7_y7_z7,x8_y8_z8,x9_y9_z9,x10_y10_z10,x11_y11_z11,x12_y12_z12,x13_y13_z13,x14_y14_z14,x15_y15_z15,x16_y16_z16,x17_y17_z17,x18_y18_z18,x19_y19_z19,x20_y20_z20,x21_y21_z21,x22_y22_z22,x23_y23_z23,x24_y24_z24,x25_y25_z25,x26_y26_z26,x27_y27_z27,x28_y28_z28,x29_y29_z29,x30_y30_z30,x31_y31_z31,x32_y32_z32,x33_y33_z33,x34_y34_z34,x35_y35_z35,x36_y36_z36,x37_y37_z37,x38_y38_z38,x39_y39_z39,x40_y40_z40,x41_y41_z41,x42_y42_z42,x43_y43_z43,x44_y44_z44,x45_y45_z45,x46_y46_z46,x47_y47_z47,x48_y48_z48,x49_y49_z49,x50_y50_z50,x51_y51_z51,x52_y52_z52,x53_y53_z53,x54_y54_z54,x55_y55_z55,x56_y56_z56,x57_y57_z57,x58_y58_z58,x59_y59_z59,x60_y60_z60,x61_y61_z61,x62_y62_z62,x63_y63_z63
rock,0.4399360418319702,0.6890990138053894,-1.4167083008942427e-06,0.3641611933708191,0.5574396252632141,0.17419080436229706,0.36528533697128296,0.44648048281669617,0.25450223684310913,0.39227932691574097,0.3656632900238037,0.3202630281448364,0.4313783347606659,0.30927130579948425,0.3856930732727051,0.36377280950546265,0.317701518535614,0.08713943511247635,0.41110312938690186,0.2502139210700989,0.22591698169708252,0.4298582077026367,0.2929598093032837,0.3426830768585205,0.4291848838329315,0.32515019178390503,0.40866437554359436,0.4392967224121094,0.33375293016433716,0.0402696318924427,0.48333460092544556,0.25223827362060547,0.18825528025627136,0.4942534565925598,0.3034069240093231,0.2858298122882843,0.4863091707229614,0.3422529399394989,0.3237462043762207,0.5215245485305786,0.36066126823425293,0.020293425768613815,0.5479236841201782,0.28342992067337036,0.17315974831581116,0.5475313067436218,0.3389878273010254,0.2394167184829712,0.5334522128105164,0.3820844888687134,0.23887167870998383,0.5941842794418335,0.386107474565506,0.0154427420347929,0.6027918457984924,0.3220014274120331,0.13364653289318085,0.5902758836746216,0.3661070466041565,0.18626879155635834,0.5765766501426697,0.4075835049152374,0.19710828363895416
rock,0.42494267225265503,0.6892099380493164,-1.3768207054454251e-06,0.3526378870010376,0.568231463432312,0.1721881479024887,0.3504362404346466,0.4662898778915405,0.2503483295440674,0.3752979338169098,0.39214763045310974,0.31407031416893005,0.40905582904815674,0.33780673146247864,0.3765146732330322,0.3464450240135193,0.3406660556793213,0.08473210781812668,0.3881695866584778,0.28138768672943115,0.22132019698619843,0.40685737133026123,0.3249305188655853,0.334383487701416,0.4078824818134308,0.35761958360671997,0.39780810475349426,0.417784720659256,0.356467604637146,0.03902752697467804,0.45507338643074036,0.28241783380508423,0.18597014248371124,0.4665910005569458,0.3338494598865509,0.2810572683811188,0.4607575833797455,0.37217840552330017,0.3172623813152313,0.4956478774547577,0.38184067606925964,0.020089328289031982,0.5175144672393799,0.31240391731262207,0.172077015042305,0.5176728963851929,0.3682117462158203,0.235571950674057,0.5063361525535583,0.4112195670604706,0.23328615725040436,0.5642318725585938,0.40324461460113525,0.016227660700678825,0.5686572790145874,0.34744998812675476,0.13329024612903595,0.5562610626220703,0.39274391531944275,0.1835399866104126,0.5447378754615784,0.43337222933769226,0.1926216036081314
rock,0.41385090351104736,0.690466046333313,-1.3048534128756728e-06,0.3398280143737793,0.5789765119552612,0.158819779753685,0.3345864415168762,0.4818119704723358,0.22965845465660095,0.35773324966430664,0.41094645857810974,0.28735968470573425,0.38760292530059814,0.3582046627998352,0.34287166595458984,0.3281768560409546,0.36275020241737366,0.07665898650884628,0.36609572172164917,0.309015691280365,0.20518796145915985,0.38499215245246887,0.350229412317276,0.30862078070640564,0.3866307735443115,0.38051578402519226,0.3656316101551056,0.3985567092895508,0.3764401376247406,0.03517132252454758,0.4294816851615906,0.3115491271018982,0.1792081743478775,0.4409197270870209,0.3614824116230011,0.26571109890937805,0.4369591772556305,0.39772331714630127,0.2947329580783844,0.4736270010471344,0.39851585030555725,0.018804490566253662,0.4897546172142029,0.3383997976779938,0.16780628263950348,0.48960795998573303,0.3936247229576111,0.22170160710811615,0.48053911328315735,0.4350980222225189,0.21186991035938263,0.5396994352340698,0.4134765863418579,0.01629764772951603,0.539049506187439,0.3693101406097412,0.12925571203231812,0.5281339883804321,0.41578081250190735,0.17227822542190552,0.5187211632728577,0.4538217782974243,0.1753602921962738
rock,0.4060789942741394,0.6897247433662415,-1.2991563380637672e-06,0.33271312713623047,0.5845946073532104,0.14745160937309265,0.32612931728363037,0.48868995904922485,0.21061839163303375,0.3497750461101532,0.42234158515930176,0.26159530878067017,0.3800630271434784,0.37448379397392273,0.3078543245792389,0.31331866979599,0.37654414772987366,0.06357922405004501,0.354473352432251,0.33531495928764343,0.1860416829586029,0.3730102777481079,0.381475031375885,0.27707439661026,0.3743170499801636,0.40935444831848145,0.3232139050960541,0.38250571489334106,0.3892230987548828,0.023693647235631943,0.41558584570884705,0.3405454456806183,0.16895431280136108,0.4251948297023773,0.3929423987865448,0.2418973743915558,0.42026594281196594,0.4306514859199524,0.25630539655685425,0.4565180540084839,0.4118380844593048,0.008505464531481266,0.47253739833831787,0.3650112748146057,0.1588832139968872,0.4713744819164276,0.421856164932251,0.19830076396465302,0.4632605016231537,0.4648939073085785,0.17353717982769012,0.5213946104049683,0.4234374463558197,0.006240859627723694,0.520799994468689,0.3920214772224426,0.11592163145542145,0.5106808543205261,0.43971017003059387,0.14861837029457092,0.5004518032073975,0.4753316044807434,0.1410192996263504
rock,0.4013743996620178,0.6894821524620056,-1.2257622756806086e-06,0.32019829750061035,0.5944249033927917,0.12992015480995178,0.3120374381542206,0.5009065866470337,0.191194549202919,0.3353610038757324,0.43617910146713257,0.24239540100097656,0.36557960510253906,0.39296406507492065,0.29003244638442993,0.30281543731689453,0.39028340578079224,0.06854401528835297,0.3408629596233368,0.357607901096344,0.17895019054412842,0.35617536306381226,0.4007745683193207,0.2559315860271454,0.35422855615615845,0.42328310012817383,0.29359909892082214,0.37314045429229736,0.3980121612548828,0.03591783344745636,0.39987143874168396,0.36184418201446533,0.16554264724254608,0.40663567185401917,0.40926486253738403,0.22315137088298798,0.4018077254295349,0.444550096988678,0.23075522482395172,0.4462337791919708,0.4176184833049774,0.02507096715271473,0.4566543400287628,0.384299099445343,0.15859070420265198,0.4535326659679413,0.43564414978027344,0.18787257373332977,0.44667914509773254,0.474517822265625,0.1627621203660965,0.5084604620933533,0.42985254526138306,0.025705203413963318,0.5052915215492249,0.4069030284881592,0.12601794302463531,0.4953952729701996,0.4507056176662445,0.1544666290283203,0.48754167556762695,0.4832528233528137,0.14756298065185547
rock,0.4012725055217743,0.6914088726043701,-1.1500732171043637e-06,0.3180513381958008,0.603923499584198,0.1201072409749031,0.305700421333313,0.514488160610199,0.18198244273662567,0.32590803503990173,0.4514141380786896,0.23743294179439545,0.35430872440338135,0.4102984666824341,0.2913125157356262,0.30455565452575684,0.4023458957672119,0.06352286040782928,0.33184629678726196,0.3785087764263153,0.17564833164215088,0.3441206216812134,0.4250357151031494,0.25399500131607056,0.3449738919734955,0.44667741656303406,0.2931871712207794,0.3753441274166107,0.4135492742061615,0.03869471698999405,0.39235183596611023,0.3780362606048584,0.16649986803531647,0.3945105969905853,0.4251006245613098,0.22631165385246277,0.39104241132736206,0.46055281162261963,0.23817884922027588,0.4451216161251068,0.435780793428421,0.035048797726631165,0.4499799907207489,0.4032013714313507,0.16537348926067352,0.4422157108783722,0.45347821712493896,0.19605515897274017,0.4370502531528473,0.49044036865234375,0.17556478083133698,0.5027551651000977,0.4518045485019684,0.042445991188287735,0.5023152828216553,0.4213109016418457,0.14265559613704681,0.4905635118484497,0.46270060539245605,0.17360322177410126,0.4846998453140259,0.49609076976776123,0.17034760117530823
rock,0.4111953675746918,0.6920319199562073,-1.0863931265703286e-06,0.32093554735183716,0.612598180770874,0.1080913171172142,0.3063420057296753,0.5232272148132324,0.1701737493276596,0.3260134160518646,0.4654181897640228,0.2297642081975937,0.3514823019504547,0.4236639440059662,0.28812068700790405,0.3052772879600525,0.40916207432746887,0.061925601214170456,0.32658565044403076,0.3953743875026703,0.1772521585226059,0.3380437195301056,0.4421843886375427,0.25577235221862793,0.3402588665485382,0.4624824821949005,0.2955608367919922,0.3757173717021942,0.4148426055908203,0.04787924513220787,0.38742730021476746,0.3933734893798828,0.1833968311548233,0.38725966215133667,0.4412621557712555,0.24345837533473969,0.3824794888496399,0.47557535767555237,0.2551139295101166,0.4440629184246063,0.4344937801361084,0.05382343754172325,0.4420965909957886,0.4188389480113983,0.19066724181175232,0.4314124584197998,0.473310261964798,0.21337676048278809,0.4265559911727905,0.5091439485549927,0.18619799613952637,0.5031571388244629,0.44512009620666504,0.0698966309428215,0.4958871603012085,0.4393656253814697,0.17042241990566254,0.4798458516597748,0.48328444361686707,0.19134655594825745,0.4706783592700958,0.5126124620437622,0.18059638142585754
rock,0.41610801219940186,0.6991658210754395,-1.0184662642132025e-06,0.3266593813896179,0.6269747614860535,0.10786152631044388,0.3074151575565338,0.54146409034729,0.1730608493089676,0.32341885566711426,0.4807588756084442,0.2363373339176178,0.3463359475135803,0.4374668002128601,0.30092287063598633,0.3109971582889557,0.42048630118370056,0.07449726015329361,0.33167046308517456,0.4049282968044281,0.19110321998596191,0.34574761986732483,0.447709858417511,0.2723570168018341,0.3487001061439514,0.4684988558292389,0.3151114881038666,0.38368508219718933,0.42636018991470337,0.06345204263925552,0.3925386667251587,0.39667606353759766,0.1963169425725937,0.39644375443458557,0.4411627948284149,0.26307666301727295,0.3926777243614197,0.47413110733032227,0.2835026681423187,0.4504484236240387,0.4446905851364136,0.07116072624921799,0.45122167468070984,0.41841307282447815,0.2032223492860794,0.44369667768478394,0.4681800305843353,0.23871740698814392,0.44075918197631836,0.5031448006629944,0.22548486292362213,0.5105745792388916,0.4587465524673462,0.08861120045185089,0.5031183362007141,0.4429530203342438,0.18730933964252472,0.4892747402191162,0.48494791984558105,0.21651750802993774,0.4825716018676758,0.5138372778892517,0.215272456407547
rock,0.42867952585220337,0.7085989713668823,-9.729247949508135e-07,0.330706387758255,0.6390272378921509,0.10627460479736328,0.3074732720851898,0.5533400774002075,0.174028679728508,0.3165570795536041,0.49253955483436584,0.2412450611591339,0.33546769618988037,0.44765910506248474,0.31087973713874817,0.32041460275650024,0.42492395639419556,0.08461707085371017,0.3335016369819641,0.41486144065856934,0.20438486337661743,0.3469325602054596,0.45762425661087036,0.28581950068473816,0.35102543234825134,0.4766078591346741,0.32919731736183167,0.39683184027671814,0.42984384298324585,0.07787919044494629,0.39613065123558044,0.4057905077934265,0.21423427760601044,0.3990178108215332,0.44790834188461304,0.28171494603157043,0.39633893966674805,0.4815758764743805,0.3039465546607971,0.4620673954486847,0.44952693581581116,0.08932168781757355,0.45404988527297974,0.43122851848602295,0.22518831491470337,0.4430794417858124,0.4809986650943756,0.25955522060394287,0.4431394338607788,0.5148838758468628,0.24668525159358978,0.5217727422714233,0.4647516906261444,0.11028747260570526,0.5081486105918884,0.45446398854255676,0.21295900642871857,0.4918348491191864,0.49611103534698486,0.241477370262146,0.4878190755844116,0.5247466564178467,0.24025031924247742
rock,0.4465389549732208,0.7218720316886902,-1.0098568736793823e-06,0.3383806347846985,0.6537493467330933,0.1064363643527031,0.31216588616371155,0.5680039525032043,0.1761809140443802,0.3143686354160309,0.5076718330383301,0.2464745193719864,0.32272207736968994,0.4602816700935364,0.318643182516098,0.3347005546092987,0.43341854214668274,0.08893105387687683,0.3419356644153595,0.42752328515052795,0.2156365066766739,0.35329461097717285,0.47281670570373535,0.29881781339645386,0.3587379455566406,0.4915039837360382,0.3419884443283081,0.4129962921142578,0.43822354078292847,0.0849071517586708,0.40490999817848206,0.4224563539028168,0.22881591320037842,0.4064253270626068,0.46739211678504944,0.29550328850746155,0.40667957067489624,0.5013557076454163,0.3151642680168152,0.47676751017570496,0.46001332998275757,0.09970755875110626,0.46267369389533997,0.448731005191803,0.24212850630283356,0.4493267238140106,0.5013284087181091,0.2722519636154175,0.4519604444503784,0.5351142883300781,0.2542116045951843,0.5361922383308411,0.4754987955093384,0.12432120740413666,0.5198068618774414,0.46869009733200073,0.23060478270053864,0.5014543533325195,0.5116154551506042,0.25646939873695374,0.49783045053482056,0.5414192080497742,0.25176218152046204
rock,0.4648851454257965,0.7298293709754944,-9.123293125412602e-07,0.34960657358169556,0.6651601791381836,0.09827467054128647,0.3171321749687195,0.5795681476593018,0.16360434889793396,0.3155372738838196,0.5172318816184998,0.23030151426792145,0.3277522325515747,0.4693508446216583,0.3001118004322052,0.3499622941017151,0.4394720196723938,0.08713550120592117,0.35548707842826843,0.4310793876647949,0.21414686739444733,0.36484962701797485,0.47200584411621094,0.29920271039009094,0.37118881940841675,0.48996973037719727,0.3440453112125397,0.42936211824417114,0.4430300295352936,0.08544783294200897,0.4204266369342804,0.42889848351478577,0.22945716977119446,0.42054200172424316,0.4711930751800537,0.29838836193084717,0.42046666145324707,0.5042683482170105,0.32096555829048157,0.49433690309524536,0.4653662145137787,0.10148576647043228,0.4768780469894409,0.45585185289382935,0.2430870234966278,0.4616498053073883,0.5071595311164856,0.2765304148197174,0.4637913107872009,0.5390852093696594,0.26229220628738403,0.5547942519187927,0.48357895016670227,0.1262475699186325,0.5357875227928162,0.4744010865688324,0.2331542670726776,0.5177288055419922,0.5142920613288879,0.26187625527381897,0.51544588804245,0.543346107006073,0.26035353541374207
